Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Width,Body_Type,Doors,ARAI_Certified_Mileage,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Power_Steering,Power_Windows,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Type,12v_Power_Outlet,Audiosystem,Basic_Warranty,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Door_Pockets,Engine_Malfunction_Light,Fuel-lid_Opener,Fuel_Gauge,Multifunction_Display,ABS_(Anti-lock_Braking_System),EBD_(Electronic_Brake-force_Distribution),Number_of_Airbags,USB_Compatibility,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Selling_Price
31,7,397,1059,42,4.0,4.0,3,0,2,0,0,22,5,13,61,0,2.0,259,1,33,2,2,62,69,3,1,196,193,0,0,0,3,2.0,1,4,4,7,0,60,1,1,1,3,1,0,0,0,1,1,4.0,1,1,0,16.55
31,7,407,1050,42,4.0,4.0,3,0,2,0,0,22,5,13,61,1,2.0,259,1,33,2,2,62,69,3,0,196,193,1,0,0,3,2.0,1,4,4,7,0,60,1,1,3,3,1,0,0,1,1,1,4.0,1,1,3,17.06
36,117,900,1157,77,4.0,4.0,0,1,2,0,0,53,2,196,101,9,5.0,18,1,33,2,2,31,7,0,0,99,211,1,0,0,3,7.0,1,1,5,20,2,60,1,1,1,1,1,0,0,1,1,1,7.0,1,1,1,16.06
1,198,431,10,72,8.0,4.0,1,1,2,1,0,26,5,89,28,1,2.0,11,3,29,2,2,44,172,0,1,232,266,1,0,0,3,4.0,1,4,5,7,0,92,1,1,1,0,1,8,0,1,1,1,6.0,1,1,1,10.77
1,178,347,21,80,4.0,4.0,1,2,0,0,0,51,5,162,135,9,5.0,210,5,51,2,2,136,161,2,0,210,242,1,1,0,3,7.0,1,4,5,6,8,121,1,1,1,1,1,7,2,1,1,1,8.0,1,1,1,11.6
26,119,458,29,78,6.0,4.0,1,2,2,0,0,47,2,149,171,9,4.0,262,2,33,2,2,32,39,2,0,187,267,1,0,0,3,4.0,1,4,5,7,0,115,1,1,1,1,1,0,0,1,1,1,6.0,1,1,1,16.17
26,119,534,31,75,6.0,4.0,1,2,2,0,0,47,2,149,171,9,5.0,262,2,33,2,2,32,39,2,0,216,245,1,0,0,3,4.0,1,4,5,7,0,115,1,1,1,1,1,0,0,1,1,1,6.0,1,1,1,16.11
26,119,533,34,75,6.0,4.0,1,2,2,0,0,47,2,149,171,9,5.0,262,2,33,2,2,32,39,2,0,228,261,1,0,0,3,4.0,1,4,5,7,0,115,1,1,1,1,1,0,0,1,1,1,6.0,1,1,1,16.13
1,16,346,36,80,8.0,4.0,1,2,0,0,0,48,5,75,126,11,4.0,210,5,33,2,2,43,54,2,0,210,242,1,1,0,3,4.0,1,4,5,6,2,103,1,1,1,1,1,2,2,1,1,1,6.0,1,1,1,10.71
26,179,532,42,78,6.0,4.0,3,2,0,0,0,39,2,72,128,14,4.0,262,2,0,2,2,32,39,2,0,188,267,1,0,0,3,4.0,1,4,5,7,0,109,1,1,1,1,1,0,0,1,1,1,6.0,1,1,1,16.6
26,91,796,54,100,8.0,4.0,3,2,2,0,0,44,5,23,156,0,2.0,279,2,11,2,2,124,108,2,0,233,246,1,0,0,3,4.0,1,4,4,7,0,11,1,1,1,1,1,0,0,1,1,1,4.0,1,1,1,18.4
24,133,728,317,92,8.0,4.0,1,2,2,0,0,44,5,15,124,1,2.0,261,3,33,2,2,9,17,2,0,248,285,1,0,0,3,2.0,1,4,4,7,2,60,1,1,0,0,1,0,2,1,1,1,8.0,1,1,1,19.69
24,133,692,323,92,8.0,4.0,1,2,2,0,0,44,5,14,146,1,2.0,261,3,33,2,2,9,17,2,0,272,300,1,0,0,3,2.0,1,4,4,7,2,60,1,1,0,0,1,0,2,1,1,1,8.0,1,1,1,19.69
24,133,711,322,92,8.0,4.0,1,2,2,0,0,44,5,10,124,1,2.0,261,3,33,2,2,9,17,2,0,241,280,1,0,0,3,2.0,1,4,4,7,2,9,1,1,0,0,1,0,2,1,1,1,8.0,1,1,1,20.04
24,132,352,329,9,8.0,6.0,1,2,0,0,0,34,5,53,131,1,4.0,210,3,33,2,2,84,138,0,0,293,299,1,0,0,3,4.0,1,4,1,7,0,60,0,0,1,1,0,0,2,0,0,0,3.777288732394366,0,0,2,17.99
19,104,617,444,105,10.0,4.0,1,2,2,6,0,56,5,2,117,1,2.0,6,3,15,2,2,20,29,0,1,285,258,1,2,0,3,2.0,1,4,5,19,9,129,1,0,1,0,1,0,0,1,1,1,4.0,1,1,0,14.6
19,104,615,424,105,10.0,4.0,3,2,2,6,0,56,5,2,117,1,2.0,19,3,15,2,2,20,29,0,1,271,253,1,2,0,3,2.0,1,4,5,19,9,129,1,0,1,0,1,0,0,1,1,1,4.0,1,1,0,15.19
19,104,389,431,105,10.0,4.0,1,2,2,6,0,56,5,2,117,1,2.0,265,3,15,2,2,20,29,0,1,285,258,1,2,0,3,2.0,1,4,5,19,9,129,1,0,1,0,1,0,0,1,1,1,4.0,1,1,0,14.6
19,104,673,449,105,10.0,4.0,1,2,2,6,0,56,5,2,117,1,2.0,6,3,15,2,2,20,29,0,1,294,271,1,2,0,3,2.0,1,4,5,19,9,129,1,0,1,0,1,0,0,1,1,1,4.0,1,1,0,14.6
19,104,616,437,105,10.0,4.0,3,2,2,6,0,56,5,2,117,1,2.0,19,3,15,2,2,20,29,0,1,269,251,1,2,0,3,2.0,1,4,5,19,9,129,1,0,1,0,1,0,0,1,1,1,4.0,1,1,0,15.19
19,104,618,513,105,10.0,4.0,1,2,2,6,0,56,5,2,117,1,2.0,6,3,15,2,2,20,29,0,1,278,258,1,2,0,3,2.0,1,4,5,19,9,129,1,0,1,0,1,0,0,1,1,1,4.0,1,1,0,14.6
19,104,500,445,105,10.0,4.0,1,2,2,6,0,56,5,2,117,1,2.0,6,3,15,2,2,20,29,0,1,292,271,1,2,0,3,2.0,1,4,5,19,9,129,1,0,1,0,1,0,0,1,1,1,4.0,1,1,0,14.6
19,104,502,516,105,10.0,4.0,1,2,2,6,0,7,5,2,117,0,2.0,6,3,33,2,2,20,29,3,1,292,271,1,2,0,3,2.0,1,4,1,19,2,60,1,1,1,0,1,0,0,1,1,1,4.0,1,1,0,14.49
19,104,501,423,105,10.0,4.0,3,2,0,6,0,56,5,2,121,1,2.0,6,3,33,2,2,20,29,0,1,284,258,1,2,0,3,2.0,1,4,5,19,2,129,1,0,1,0,1,0,0,1,1,1,4.0,1,1,0,15.15
8,3,797,442,91,8.0,4.0,1,2,2,0,0,46,5,7,130,1,2.0,255,3,33,2,2,33,171,2,0,300,314,1,2,0,3,2.0,1,4,4,7,0,24,1,0,1,0,1,0,2,1,1,1,4.0,1,1,1,13.37
8,3,775,459,91,8.0,4.0,1,2,2,0,0,46,5,7,130,1,2.0,255,3,33,2,2,33,171,2,0,300,314,1,2,0,3,2.0,1,4,4,7,0,24,1,0,1,0,1,0,2,1,1,1,4.0,1,1,1,13.37
8,97,886,520,90,8.0,4.0,3,2,2,0,0,58,5,27,137,1,2.0,255,3,33,2,2,33,171,2,0,283,315,1,2,0,3,4.0,1,4,4,7,0,88,1,0,1,0,1,0,2,1,1,1,4.0,1,1,1,13.4
8,97,883,607,113,8.0,4.0,1,2,2,0,0,58,5,27,137,1,2.0,255,3,33,2,2,33,171,2,0,302,292,1,2,0,3,4.0,1,4,4,7,0,88,1,0,1,0,1,0,2,1,1,1,4.0,1,1,1,13.05
19,30,619,555,116,12.0,4.0,0,2,2,0,0,56,5,1,150,0,2.0,254,3,0,2,2,137,164,0,1,312,290,1,0,5,3,2.0,1,4,5,19,0,2,0,1,1,1,0,0,2,0,0,0,6.0,0,0,0,16.1
19,30,620,623,116,12.0,4.0,0,2,2,0,0,56,5,1,150,0,2.0,271,3,33,1,1,137,164,0,0,312,291,1,0,0,3,2.0,1,4,5,19,0,2,0,1,1,1,0,0,2,0,0,0,6.0,0,0,0,16.29
19,30,728,551,116,12.0,4.0,0,2,2,0,0,56,5,1,150,1,2.0,254,3,0,2,2,123,66,3,1,321,290,0,2,3,3,2.0,1,4,5,19,0,2,1,1,3,1,1,0,4,0,1,1,6.0,1,1,0,20.03
24,192,421,675,119,12.0,4.0,3,2,2,0,0,47,5,84,127,0,2.0,262,5,55,2,2,33,91,2,0,270,321,1,0,0,3,4.0,1,4,4,26,2,91,1,1,1,1,1,0,0,1,1,1,8.0,1,1,1,16.72
24,193,674,990,120,12.0,4.0,3,2,2,1,0,0,5,127,142,0,2.0,279,5,32,2,2,58,70,2,0,235,308,1,0,0,3,4.0,1,4,5,26,2,91,1,1,1,1,1,2,0,1,1,1,6.0,1,1,1,16.61
24,164,331,341,124,3.0,2.0,3,1,2,0,0,7,5,128,2,6,5.0,103,0,33,1,0,104,86,0,0,208,262,0,0,5,3,5.0,4,4,6,9,0,108,0,1,1,1,0,3,0,1,0,0,3.777288732394366,0,0,2,17.55
24,164,471,344,124,3.0,2.0,3,1,2,0,0,8,5,128,2,6,5.0,103,0,33,1,0,104,86,0,0,208,262,0,0,5,3,8.0,4,4,6,9,0,108,0,1,1,1,0,3,0,1,0,0,3.777288732394366,0,0,2,17.61
24,90,449,517,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,1,304,7,1,0,1,2,7.0,4,4,6,7,0,59,1,1,1,3,1,0,2,1,1,1,2.0,0,1,2,17.87
24,90,450,638,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,0,304,7,1,0,4,2,7.0,4,4,7,7,9,59,1,1,1,0,1,0,2,1,0,0,2.0,1,0,2,18.02
24,90,451,658,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,0,304,7,1,0,1,2,7.0,4,4,7,7,2,59,1,1,1,0,1,0,2,1,1,1,2.0,1,1,2,18.02
24,90,448,642,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,1,304,7,1,0,1,2,7.0,4,4,6,7,0,59,0,1,1,0,1,0,2,1,1,1,2.0,0,1,2,17.93
24,90,447,595,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,1,304,7,1,0,1,2,7.0,4,4,6,7,0,59,0,1,1,0,1,0,2,1,0,0,2.0,0,0,2,18.04
24,90,455,677,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,0,304,7,1,0,4,2,7.0,4,4,7,7,9,59,1,1,1,0,1,0,2,1,0,0,2.0,1,0,2,18.02
24,90,453,718,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,0,304,7,1,0,1,2,7.0,4,4,7,7,2,59,1,1,1,0,1,0,2,1,1,1,2.0,1,1,2,18.02
24,90,454,756,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,0,332,7,1,0,1,2,7.0,4,4,7,7,9,59,1,1,1,0,1,0,2,1,0,0,2.0,1,0,2,17.81
24,90,452,782,10,3.0,4.0,2,1,2,1,0,7,5,86,15,6,5.0,177,1,40,2,0,87,65,0,0,332,7,1,0,1,2,7.0,4,4,7,7,2,59,1,1,1,0,1,0,2,1,1,1,2.0,1,1,2,18.02
9,174,41,560,3,4.0,4.0,2,1,2,0,0,15,5,92,25,5,5.0,73,1,49,2,0,82,148,3,0,306,339,1,0,0,3,5.0,4,4,1,7,0,43,1,1,1,1,1,0,0,1,1,1,3.777288732394366,0,0,2,13.97
9,174,54,660,12,4.0,4.0,2,1,2,1,0,15,2,92,25,5,5.0,166,1,44,2,0,71,152,0,1,323,77,0,0,0,3,5.0,4,4,1,16,9,43,1,1,1,0,0,0,2,1,1,1,1.0,1,0,2,11.39
11,83,377,611,7,4.0,4.0,2,1,2,1,0,12,5,92,30,5,5.0,174,1,33,2,0,63,130,0,1,369,26,1,0,5,3,5.0,4,4,1,1,0,60,0,1,1,0,1,0,0,1,1,1,2.0,0,0,2,11.98
11,83,378,726,26,4.0,4.0,2,1,2,1,0,10,2,92,30,5,5.0,239,1,33,2,0,63,130,0,1,2,94,1,0,5,3,5.0,4,4,1,1,0,60,0,1,1,0,1,0,0,1,1,1,2.0,0,0,2,12.53
11,83,853,686,8,4.0,4.0,2,1,2,1,0,12,5,92,30,5,5.0,174,1,33,2,0,63,130,0,0,369,26,1,0,0,3,5.0,4,4,1,1,9,60,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,11.86
11,83,856,803,26,4.0,4.0,2,1,2,1,0,10,2,92,30,5,5.0,239,1,33,2,0,65,130,0,0,2,94,1,0,0,3,5.0,4,4,7,1,9,60,1,1,1,0,1,0,0,1,1,1,2.0,1,0,2,12.11
11,83,854,763,7,4.0,4.0,2,1,2,1,0,12,5,92,30,5,5.0,174,1,33,2,0,63,130,0,0,369,26,1,0,0,3,5.0,4,4,1,1,9,60,1,1,1,0,1,0,0,1,1,1,6.0,1,0,2,11.86
11,83,855,889,26,4.0,4.0,2,1,2,1,0,10,2,92,30,5,5.0,239,1,33,2,0,60,123,0,0,2,94,1,0,0,3,5.0,4,4,1,1,9,60,1,1,1,0,1,0,0,1,1,1,6.0,1,0,2,12.41
24,32,56,867,12,4.0,4.0,2,1,2,1,0,9,2,87,43,5,5.0,247,1,35,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,1,1,2,0,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.7
24,32,55,1014,12,4.0,4.0,2,1,2,1,0,9,2,82,43,5,5.0,247,1,35,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,1,4,2,2,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,18.49
24,32,61,770,12,4.0,4.0,2,1,2,1,0,9,2,82,43,5,5.0,247,1,35,2,0,84,138,0,1,325,72,1,0,0,3,5.0,4,1,6,2,0,56,1,1,1,0,1,0,0,1,1,1,2.0,0,0,2,18.97
24,32,62,957,12,4.0,4.0,2,1,2,1,0,9,2,82,43,5,5.0,247,1,35,2,0,84,138,0,0,325,72,1,0,0,3,5.0,4,1,1,2,9,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.7
24,32,9,883,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,192,1,35,2,0,104,138,0,0,342,22,1,0,0,2,5.0,4,1,1,2,2,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.35
24,32,10,1034,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,192,1,35,2,0,84,138,0,0,342,22,1,0,0,2,5.0,1,1,1,2,2,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.87
24,32,11,735,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,192,1,35,2,0,84,138,0,0,342,22,1,0,0,3,5.0,4,1,1,2,0,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.5
24,32,12,892,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,185,1,35,2,0,84,138,0,0,342,22,1,0,0,2,5.0,1,1,1,2,0,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.87
24,32,23,646,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,192,1,35,2,0,84,138,0,1,342,22,1,0,0,2,5.0,4,0,6,2,0,56,1,1,1,0,1,0,0,1,1,1,2.0,0,0,2,18.78
24,32,38,799,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,192,1,35,2,0,84,138,0,0,342,22,1,0,0,2,5.0,4,1,1,2,9,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.5
24,32,13,855,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,192,1,35,2,0,84,138,0,0,342,22,1,0,0,3,5.0,4,1,1,2,0,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.5
24,32,40,921,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,192,1,35,2,0,84,138,0,0,342,22,1,0,0,2,5.0,4,1,1,2,9,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.5
24,32,39,980,9,4.0,4.0,2,1,0,1,0,9,5,87,43,5,5.0,185,1,35,2,0,84,138,0,0,342,22,1,0,0,2,5.0,1,1,1,2,0,56,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.87
13,93,16,669,9,4.0,4.0,2,1,2,1,0,13,5,89,19,5,5.0,147,1,33,1,0,104,36,0,0,343,20,1,0,0,3,5.0,4,1,3,18,0,33,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,11.62
13,93,19,724,9,4.0,4.0,2,1,2,1,0,13,5,89,19,5,5.0,163,1,33,1,0,104,36,0,0,343,20,1,0,0,2,5.0,4,1,7,18,2,33,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.86
13,93,17,749,9,4.0,4.0,2,1,2,1,0,13,5,89,19,5,5.0,120,1,33,1,0,96,36,0,0,343,20,1,0,0,3,5.0,1,4,3,18,0,33,1,1,1,1,1,0,2,0,1,1,2.0,1,0,2,11.7
13,93,20,833,9,4.0,4.0,2,1,2,1,0,13,5,89,19,5,5.0,120,1,33,1,0,104,36,0,0,343,20,1,0,0,2,5.0,1,1,7,18,9,33,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,12.01
13,93,21,739,9,4.0,4.0,2,1,2,1,0,13,5,89,19,5,5.0,163,1,33,1,0,104,36,0,0,343,20,1,0,0,2,5.0,4,1,7,18,9,33,1,1,1,1,1,0,2,1,1,1,2.0,1,0,2,11.86
13,93,18,750,9,4.0,4.0,2,1,2,1,0,13,0,89,19,5,5.0,210,1,33,1,0,104,36,0,0,340,20,1,0,0,3,5.0,4,1,3,18,0,33,1,1,1,1,1,0,2,1,1,1,2.0,0,0,2,11.62
9,121,57,873,12,4.0,4.0,2,1,2,1,0,15,2,76,37,11,4.0,158,1,44,2,0,69,147,3,0,327,78,1,0,0,3,5.0,4,4,6,16,0,102,0,1,1,1,1,0,0,0,0,0,3.777288732394366,0,0,2,13.25
9,121,71,745,16,4.0,4.0,2,1,2,1,0,15,5,76,37,11,4.0,70,1,44,2,0,69,147,3,0,362,25,1,0,0,3,5.0,4,4,6,16,0,102,0,1,1,1,1,0,0,0,0,0,3.777288732394366,0,0,2,13.25
9,121,677,959,12,4.0,4.0,2,1,2,1,0,7,2,76,37,11,4.0,158,1,33,2,0,69,147,3,0,327,78,1,0,0,3,5.0,4,4,1,16,0,60,1,1,1,1,1,0,0,0,1,0,3.777288732394366,1,0,2,12.66
30,211,951,836,26,4.0,4.0,2,1,2,1,0,11,5,88,28,11,4.0,106,1,33,2,0,104,137,0,1,371,30,1,0,0,3,5.0,4,4,6,13,0,99,1,1,1,0,1,0,2,1,1,1,1.0,0,1,2,16.97
30,211,959,989,26,4.0,4.0,2,1,2,1,0,11,5,88,28,11,4.0,106,1,33,2,0,104,137,0,0,371,30,1,0,0,3,5.0,4,4,1,13,0,99,1,1,1,0,1,0,2,1,1,1,1.0,1,1,2,16.4
30,211,958,1067,20,4.0,4.0,2,1,2,1,0,11,2,88,28,11,4.0,207,1,33,2,0,104,137,0,0,351,85,1,0,0,3,5.0,4,4,1,13,0,99,1,1,1,0,1,0,2,1,1,1,1.0,1,1,2,16.56
30,211,991,1141,20,4.0,4.0,2,1,2,1,0,11,2,88,28,11,4.0,207,1,33,2,0,104,137,0,0,351,85,1,0,0,3,5.0,4,4,1,13,0,99,1,1,1,0,1,0,2,1,1,1,2.0,1,1,2,16.56
30,211,950,1007,20,4.0,4.0,2,1,2,1,0,11,2,88,28,11,4.0,207,1,33,2,0,104,137,0,1,351,85,1,0,0,3,5.0,4,4,6,13,0,99,1,1,1,0,1,0,2,1,1,1,1.0,0,1,2,17.13
30,211,988,1141,26,4.0,4.0,2,1,2,1,0,11,5,88,28,11,4.0,130,1,33,2,0,104,137,0,0,5,30,1,0,0,3,5.0,1,4,1,13,0,99,1,1,1,0,1,0,2,1,1,1,2.0,1,1,2,17.58
30,211,774,1023,20,4.0,4.0,2,1,2,1,0,11,2,88,28,11,4.0,207,1,33,2,0,104,137,0,0,351,85,1,0,0,3,5.0,4,4,1,13,0,99,1,1,1,0,1,0,2,1,1,1,2.0,1,1,2,16.56
23,35,1035,1096,68,4.0,2.0,2,1,2,1,0,28,2,196,43,9,5.0,86,1,40,2,0,76,50,4,0,295,74,1,2,3,3,7.0,4,4,3,7,3,10,1,1,1,0,1,0,2,1,0,0,3.777288732394366,0,0,2,17.94
23,35,772,1073,68,4.0,2.0,2,1,2,1,0,28,2,196,43,9,5.0,86,1,40,2,0,76,50,4,0,295,74,1,2,3,3,7.0,4,4,3,7,3,60,1,1,1,0,1,0,2,1,0,0,3.777288732394366,0,0,2,17.94
23,35,771,1006,68,4.0,2.0,2,1,2,1,0,28,2,196,43,9,5.0,86,1,40,2,0,76,50,4,0,295,74,1,2,3,3,7.0,4,4,6,7,3,60,0,1,1,1,1,0,2,1,0,0,3.777288732394366,0,0,2,17.86
23,35,504,966,68,4.0,2.0,2,1,2,1,0,28,2,201,43,9,5.0,86,1,42,2,0,127,114,0,0,295,74,1,4,3,3,7.0,4,4,6,7,3,60,0,1,1,1,1,0,2,1,0,0,3.777288732394366,0,0,2,18.87
23,35,505,898,68,4.0,2.0,2,1,2,1,0,28,2,201,43,9,5.0,86,1,42,2,0,127,114,0,0,295,74,1,4,3,3,7.0,4,4,6,7,3,60,0,1,1,1,1,0,2,0,0,0,3.777288732394366,0,0,2,18.8
24,48,64,101,12,4.0,4.0,2,1,2,1,0,13,2,75,37,11,4.0,249,1,35,2,0,103,138,0,0,354,83,1,0,0,2,5.0,4,4,7,9,2,104,1,1,1,1,1,2,0,1,1,1,2.0,1,0,2,17.77
24,48,68,1074,12,4.0,4.0,2,1,2,1,0,13,2,75,37,11,4.0,249,1,35,2,0,103,138,0,0,354,83,1,0,0,3,5.0,4,1,1,9,2,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.55
24,48,66,1126,12,4.0,4.0,2,1,2,1,0,13,2,75,37,11,4.0,249,1,35,2,0,103,138,0,0,354,83,1,0,0,3,5.0,4,1,1,9,9,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.55
24,48,70,85,12,4.0,4.0,2,1,2,1,0,13,2,75,37,11,4.0,249,1,35,2,0,103,138,0,0,354,83,1,0,0,2,5.0,4,4,1,9,9,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.32
24,48,123,973,21,4.0,4.0,2,1,0,1,0,13,5,75,37,11,4.0,194,1,35,2,0,104,138,0,0,7,31,1,0,0,3,5.0,4,1,1,9,2,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.74
24,48,120,1026,21,4.0,4.0,2,1,0,1,0,13,5,75,37,11,4.0,194,1,35,2,0,104,138,0,0,7,31,1,0,0,3,5.0,4,1,1,9,2,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.74
24,48,147,1108,21,4.0,4.0,2,1,0,1,0,13,5,75,37,11,4.0,194,1,35,2,0,104,138,0,0,7,31,1,0,0,2,5.0,4,4,1,9,9,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.78
24,48,117,1143,21,4.0,4.0,2,1,0,1,0,13,5,75,37,11,4.0,194,1,35,2,0,104,138,0,0,7,31,1,0,0,2,5.0,4,4,7,9,2,104,1,1,1,1,1,8,0,1,1,1,2.0,1,0,2,18.56
24,48,119,1126,21,4.0,4.0,2,1,0,1,0,13,5,75,37,11,4.0,170,0,35,2,0,104,138,0,0,7,31,1,0,0,3,5.0,1,1,1,9,9,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,18.33
24,48,146,81,21,4.0,4.0,2,1,0,1,0,13,5,75,37,11,4.0,170,0,35,2,0,104,138,0,0,7,31,1,0,0,3,5.0,1,4,1,9,9,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.9
24,48,116,98,21,4.0,4.0,2,1,0,1,0,13,5,75,37,11,4.0,170,0,35,2,0,104,138,0,0,7,31,1,0,0,2,5.0,1,4,7,9,2,104,1,1,1,1,1,2,0,1,1,1,2.0,1,0,2,18.04
24,48,115,116,26,4.0,4.0,2,1,2,1,0,13,2,75,37,11,4.0,244,2,35,2,0,103,138,0,0,365,101,1,0,0,2,5.0,4,4,7,9,2,104,1,1,1,1,1,8,0,1,1,1,2.0,1,0,2,17.74
24,48,118,1143,26,4.0,4.0,2,1,2,1,0,13,2,75,37,11,4.0,242,2,35,2,0,103,138,0,0,365,101,1,0,0,3,5.0,4,1,1,9,2,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,17.55
24,48,145,105,26,4.0,4.0,2,1,2,1,0,13,2,75,37,11,4.0,242,2,35,2,0,103,138,0,0,365,101,1,0,0,2,5.0,4,4,1,9,9,104,1,1,1,1,1,0,0,1,1,1,2.0,1,0,2,16.96
34,187,157,1146,33,4.0,4.0,2,1,2,1,0,23,5,63,29,11,4.0,80,1,31,2,0,116,34,2,0,15,47,1,0,0,3,5.0,4,4,4,19,2,91,1,1,1,0,1,0,2,1,1,0,2.0,1,1,2,17.82
34,187,103,58,26,4.0,4.0,2,1,2,1,0,23,2,63,29,11,4.0,186,1,31,2,0,116,34,2,0,22,122,1,0,0,3,5.0,4,4,6,19,9,91,1,1,1,1,1,0,2,0,1,0,2.0,0,0,2,17.15
34,187,156,1027,33,4.0,4.0,2,1,2,1,0,23,5,63,29,11,4.0,80,1,31,2,0,116,34,2,0,15,47,1,0,0,3,5.0,4,4,6,19,9,91,1,1,1,0,1,0,2,0,1,0,2.0,0,0,2,18.24
34,187,104,113,26,4.0,4.0,2,1,2,1,0,23,2,63,29,11,4.0,186,1,31,2,0,116,34,2,0,22,122,1,0,0,3,5.0,4,4,4,19,9,91,1,1,1,1,1,0,2,1,1,0,2.0,1,1,2,16.74
34,187,105,162,26,4.0,4.0,2,1,2,1,0,23,2,63,29,11,4.0,197,3,31,2,0,116,34,2,0,22,122,1,0,0,3,5.0,1,4,4,19,9,91,1,1,1,0,1,0,2,1,1,0,2.0,1,1,2,17.89
34,187,160,160,33,4.0,4.0,2,1,2,1,0,23,5,63,29,11,4.0,69,3,31,2,0,116,34,2,0,15,47,1,0,0,3,5.0,1,4,6,19,9,91,1,1,1,0,1,0,2,1,1,0,2.0,1,1,2,18.26
34,187,107,213,26,4.0,4.0,2,1,2,1,0,23,2,63,29,11,4.0,197,1,31,2,0,116,34,2,0,22,122,1,0,0,3,5.0,1,4,4,19,9,91,1,1,1,0,1,0,2,1,1,0,2.0,1,1,2,17.89
34,187,106,172,26,4.0,4.0,2,1,2,1,0,23,2,63,29,11,4.0,186,1,31,2,0,116,34,2,0,22,122,1,0,0,3,5.0,4,4,4,19,9,91,1,1,1,1,1,0,2,1,1,0,2.0,1,1,2,17.59
34,187,159,108,33,4.0,4.0,2,1,2,1,0,23,5,63,29,11,4.0,80,1,31,2,0,116,34,2,0,15,47,1,0,0,3,5.0,4,4,4,19,9,91,1,1,1,1,1,0,2,1,1,0,2.0,1,1,2,16.8
34,187,158,1149,33,4.0,4.0,2,1,2,1,0,23,5,63,29,11,4.0,69,1,31,2,0,116,34,2,0,15,47,1,0,0,3,5.0,1,4,4,19,2,91,1,1,1,0,1,0,2,1,1,0,2.0,1,1,2,17.97
